oeblbio,oeblid
http://www.wikidata.org/entity/Q688255,S/Seydelmann_Armin_1872_1946
http://www.wikidata.org/entity/Q688412,S/Schubert_Ferdinand-Lukas_1794_1859
http://www.wikidata.org/entity/Q688695,M/Maier_Richard_1877_1935
http://www.wikidata.org/entity/Q689498,P/Pallavicini_Janos_1848_1941
http://www.wikidata.org/entity/Q693649,B/Breisky_August_1830_1889
http://www.wikidata.org/entity/Q694698,K/Kalnoky-Koeroespatak_Gustav-Sigmund_1832_1898
http://www.wikidata.org/entity/Q695675,H/Hlavka_Josef_1831_1908
http://www.wikidata.org/entity/Q695744,H/Hohenwart_Karl-Sigmund_1824_1899
http://www.wikidata.org/entity/Q697194,E/Eybler_Joseph_1765_1846
http://www.wikidata.org/entity/Q697783,K/Kukuljevic-Sakcinski_Ivan_1816_1889
http://www.wikidata.org/entity/Q697863,K/Kuzmany_Karol_1806_1866
http://www.wikidata.org/entity/Q698151,K/Kubista_Bohumil_1884_1918
http://www.wikidata.org/entity/Q698430,B/Bellegarde_Heinrich_1756_1845
http://www.wikidata.org/entity/Q698709,F/Folliot-Crenneville_Ludwig-Karl_1763_1840
http://www.wikidata.org/entity/Q699547,P/Puluj_Johann_1845_1918
http://www.wikidata.org/entity/Q699890,P/Prazak_Alois_1820_1901
http://www.wikidata.org/entity/Q700345,A/Abel_Josef_1764_1818
http://www.wikidata.org/entity/Q701504,F/Ferenczy_Karl_1862_1917
http://www.wikidata.org/entity/Q701751,L/Lipszky-Szedlicsna_Janos_1766_1826
http://www.wikidata.org/entity/Q707106,S/Steinheil_Carl-August_1801_1870
http://www.wikidata.org/entity/Q708238,S/Styka_Jan_1858_1925
http://www.wikidata.org/entity/Q709286,R/Rutra_Arthur-Ernst_1892_1942
http://www.wikidata.org/entity/Q710105,K/Kaan_Arthur_1867_1940
http://www.wikidata.org/entity/Q711007,P/Porr_Arthur_1872_1915
http://www.wikidata.org/entity/Q711026,P/Preuss_Arthur_1878_1944
http://www.wikidata.org/entity/Q711607,A/Assemani_Simone_1752_1821
http://www.wikidata.org/entity/Q712221,H/Huebl_Arthur_1853_1932
http://www.wikidata.org/entity/Q712420,B/Brezina_Otokar_1868_1929
http://www.wikidata.org/entity/Q712360,G/Goll_Jaroslav_1846_1929
http://www.wikidata.org/entity/Q712249,S/Seckendorff-Gudent_Arthur_1845_1886
http://www.wikidata.org/entity/Q715075,S/Schweidel_Jozsef_1796_1849
http://www.wikidata.org/entity/Q716001,G/Goergey-Goergoe-Toporcz_Arthur_1818_1916
http://www.wikidata.org/entity/Q716145,V/Vitkovics_Mihaly_1778_1829
http://www.wikidata.org/entity/Q716504,K/Kazinczy_Gabor_1818_1864
http://www.wikidata.org/entity/Q725492,K/Kadlik_Franz_1786_1840
http://www.wikidata.org/entity/Q727629,R/Ryba_Jakub-Jan_1765_1815
http://www.wikidata.org/entity/Q729349,S/Schoenthaler_Franz_1821_1904
http://www.wikidata.org/entity/Q732081,S/Starhemberg_Ludwig_1762_1833
http://www.wikidata.org/entity/Q738539,M/Michelstaedter_Carlo_1887_1910
http://www.wikidata.org/entity/Q741464,J/Josika-Branyicska_Samu_1805_1860
http://www.wikidata.org/entity/Q761164,E/Einspinner_August_1870_1927
http://www.wikidata.org/entity/Q761774,K/Ketly-Csurgo_Karoly_1839_1927
http://www.wikidata.org/entity/Q761962,H/Hornbostel_August-Gottlieb_1786_1838
http://www.wikidata.org/entity/Q762589,K/Koestlin_August_1825_1894
http://www.wikidata.org/entity/Q766082,A/Auspitz-Kolar_Auguste_1843_1878
http://www.wikidata.org/entity/Q766691,L/Lazar_Auguste_1887_1970
http://www.wikidata.org/entity/Q767796,H/Hille_Augustin-Bartholomaeus_1786_1865
http://www.wikidata.org/entity/Q771279,A/Arthaber_Rudolf_1795_1867
http://www.wikidata.org/entity/Q763422,P/Piepenhagen_August_1791_1868
http://www.wikidata.org/entity/Q805612,H/Hunold_Balthasar_1828_1884
http://www.wikidata.org/entity/Q807711,P/Pacher-Theinburg_Barbara_1855_1925
http://www.wikidata.org/entity/Q820393,P/Porges_Nathan_1848_1924
http://www.wikidata.org/entity/Q823400,P/Palkovic_Jiri_1769_1850
http://www.wikidata.org/entity/Q825240,L/Ludwig_Bernhard-Hieronymus_1834_1897
http://www.wikidata.org/entity/Q827855,B/Bretholz_Berthold_1862_1936
http://www.wikidata.org/entity/Q827749,W/Wagner-Unzelmann_Bertha_1822_1858
http://www.wikidata.org/entity/Q828029,R/Rottler_Berthold_1748_1826
http://www.wikidata.org/entity/Q828060,S/Storfer_Berthold_1880_1944
http://www.wikidata.org/entity/Q832280,C/Czako_Siegmund_1820_1847
http://www.wikidata.org/entity/Q832775,K/Knirsch_Hans_1877_1933
http://www.wikidata.org/entity/Q833138,B/Brocky_Karl_1807_1855
http://www.wikidata.org/entity/Q872147,R/Rebell_Josef_1787_1828
http://www.wikidata.org/entity/Q872668,C/Cevapovic_Gregor_1786_1830
http://www.wikidata.org/entity/Q872914,S_43/Swoboda_Rudolf_1859_1914
http://www.wikidata.org/entity/Q872914,S/Swoboda_Rudolf_1859_1914
http://www.wikidata.org/entity/Q873357,T/Teltscher_Josef-Eduard_1801_1837
http://www.wikidata.org/entity/Q875314,C/Csanki_Deszoe_1857_1933
http://www.wikidata.org/entity/Q875206,M/Mattoni_Heinrich_1830_1910
http://www.wikidata.org/entity/Q877506,D/David_Jakob-Julius_1859_1906
http://www.wikidata.org/entity/Q877481,S/Schreiber_Emanuel_1852_1932
http://www.wikidata.org/entity/Q881901,H/Hoefel_Blasius_1792_1863
http://www.wikidata.org/entity/Q898398,G/Gyulai_Paul_1826_1909
http://www.wikidata.org/entity/Q901726,R/Rastic_Daniel_1794_1853
http://www.wikidata.org/entity/Q904396,D/Dessewffy-Czernek-Tarkeoe_Josef_1771_1843
http://www.wikidata.org/entity/Q905900,S_42/Stur_Dionys_1827_1893
http://www.wikidata.org/entity/Q913253,M/Moll_Karl-Ehrenbert_1760_1838
http://www.wikidata.org/entity/Q920686,P/Petzval_Otto_1809_1883
http://www.wikidata.org/entity/Q922623,V/Virag_Benedek_1754_1830
http://www.wikidata.org/entity/Q924557,P/Pucic_Medo_1821_1882
http://www.wikidata.org/entity/Q927192,K/Koller_Bronislawa_1863_1934
http://www.wikidata.org/entity/Q927802,H/Huber_Carl-Rudolf_1839_1896
http://www.wikidata.org/entity/Q928408,H/Hohenlohe-Waldenburg-Schillingsfuerst_Alexander_1794_1849
http://www.wikidata.org/entity/Q930952,I/Iranyi_Daniel_1822_1892
http://www.wikidata.org/entity/Q940735,V/Vastagh_Gyoergy_1834_1922
http://www.wikidata.org/entity/Q947299,V/Vikar_Bela_1859_1945
http://www.wikidata.org/entity/Q949857,K/Kuelfoeldi_Viktor_1844_1894
http://www.wikidata.org/entity/Q950581,V/Velenovsky_Josef_1858_1949
http://www.wikidata.org/entity/Q959415,S/Szinnyei_Jozsef_1857_1943
http://www.wikidata.org/entity/Q962432,K/Kasprowicz_Jan_1860_1926
http://www.wikidata.org/entity/Q972561,G/Graf_Ludwig-Ferdinand_1868_1932
http://www.wikidata.org/entity/Q975561,S/Strobach_Josef-Karl_1852_1905
http://www.wikidata.org/entity/Q980550,M/Murgas_Josef_1854_1929
http://www.wikidata.org/entity/Q980717,G/Gruenewald_Alfred_1884_1941
http://www.wikidata.org/entity/Q981034,H/Hribar_Ivan_1851_1941
http://www.wikidata.org/entity/Q981793,B/Blumentritt_Ferdinand_1853_1913
http://www.wikidata.org/entity/Q987116,D/Dosa_Elek_1803_1867
http://www.wikidata.org/entity/Q990802,E/Erkel_Elek_1843_1893
http://www.wikidata.org/entity/Q993011,B/Bauer_Bruno_1880_1938
http://www.wikidata.org/entity/Q995552,F/Fadrusz_Johann_1858_1903
http://www.wikidata.org/entity/Q1000902,F/Fest_Emerich_1817_1883
http://www.wikidata.org/entity/Q1001611,F/Finaczy_Ernst_1860_1935
http://www.wikidata.org/entity/Q1009174,G/Genersich_Anton_1842_1918
http://www.wikidata.org/entity/Q1025449,K/Kupfer-Gomansky_Caesarine_1818_1886
http://www.wikidata.org/entity/Q1026600,S_43/Szana_Tamas_1844_1908
http://www.wikidata.org/entity/Q1026600,S/Szana_Tamas_1844_1908
http://www.wikidata.org/entity/Q1029006,J/Jellinek_Camilla_1860_1940
http://www.wikidata.org/entity/Q1031285,G/Geczy_Stefan_1860_1936
http://www.wikidata.org/entity/Q1031252,S/Schuhmeier_Franz_1864_1913
http://www.wikidata.org/entity/Q1033259,H/Halasz_Emerich_1841_1918
http://www.wikidata.org/entity/Q1039339,L/Lafite_Carl_1872_1944
http://www.wikidata.org/entity/Q1040341,R/Roessler_Karl_1864_1948
http://www.wikidata.org/entity/Q1040844,T/Tomaselli_Carl_1809_1887
http://www.wikidata.org/entity/Q1041823,A/Amati_Carlo_1776_1852
http://www.wikidata.org/entity/Q1047948,T/Tihanyi_Kalman_1897_1947
http://www.wikidata.org/entity/Q1059541,M/Marini_Ignazio_1811_1873
http://www.wikidata.org/entity/Q1066029,S/Scolik_Charles_1854_1928
http://www.wikidata.org/entity/Q1074680,A/Abranyi-Laszlofalva-Mikefoeld_Kornel_1822_1903
http://www.wikidata.org/entity/Q1080490,T/Tschuggmall_Christian-Josef_1785_1845
http://www.wikidata.org/entity/Q1098765,I/Ivanka_Imre_1818_1896
http://www.wikidata.org/entity/Q1099003,I/Izso_Miklos_1831_1875
http://www.wikidata.org/entity/Q1099337,J/Jakab_Elek_1820_1897
http://www.wikidata.org/entity/Q1099673,J/Jancso_Gyoergy_1853_1911
http://www.wikidata.org/entity/Q1101105,H/Hedwig_Johann-Lukas_1802_1849
http://www.wikidata.org/entity/Q1101144,S/Schuster_Johann-Traugott_1810_1873
http://www.wikidata.org/entity/Q1102236,J/Juranyi_Lajos_1837_1897
http://www.wikidata.org/entity/Q1102255,J/Justh_Gyula_1850_1917
http://www.wikidata.org/entity/Q1104703,K/Karika_Janos_1808_1855
http://www.wikidata.org/entity/Q1104757,R/Raabe_Karl-August_1804_1878
http://www.wikidata.org/entity/Q1105944,K/Kecskemethy_Aurel_1827_1877
http://www.wikidata.org/entity/Q1112080,K/Kiss_Aron_1815_1908
http://www.wikidata.org/entity/Q1114511,K/Koch_Antal_1843_1927
http://www.wikidata.org/entity/Q1120547,K/Kovacs-Kevehaza_Gyula_1849_1935
http://www.wikidata.org/entity/Q1120952,K/Krenner_Jozsef-Sandor_1839_1920
http://www.wikidata.org/entity/Q1121891,K/Kuncze_Leo_1840_1886
http://www.wikidata.org/entity/Q1122579,K/Kvassay_Jenoe_1850_1919
http://www.wikidata.org/entity/Q1123485,K/Karolyi_Istvan_1797_1881
http://www.wikidata.org/entity/Q1123530,K/Karolyi_Arpad_1853_1940
http://www.wikidata.org/entity/Q1125612,K/Koeroesfoei-Kriesch_Aladar_1863_1920
http://www.wikidata.org/entity/Q1125783,K/Koevy_Sandor_1763_1829
http://www.wikidata.org/entity/Q1127819,L/Landau_Alajos_1833_1884
http://www.wikidata.org/entity/Q1128183,L/Lasz_Samu_1859_1930
http://www.wikidata.org/entity/Q1128545,L/Lechner_Karoly_1850_1922
http://www.wikidata.org/entity/Q1130242,L/Linhart_Gyoergy_1844_1925
http://www.wikidata.org/entity/Q1149202,M/Mollo_Tranquillo_1767_1837
http://www.wikidata.org/entity/Q1161452,M/Maderspach_Karoly_1791_1849
http://www.wikidata.org/entity/Q1166526,M/Masznyik_Endre_1857_1927
http://www.wikidata.org/entity/Q1168865,K/Kretschmar_Paul-Gustav_1865_1942
http://www.wikidata.org/entity/Q1176902,M/Mihalik-Hernadszurdok_Jozsef_1860_1925
http://www.wikidata.org/entity/Q1169604,R/Russ_Robert_1847_1922
http://www.wikidata.org/entity/Q1175135,S/Stein_Maximilian_1814_1858
http://www.wikidata.org/entity/Q1212302,M/Mariassy-Markus-Batizfalva_Bela_1824_1897
http://www.wikidata.org/entity/Q1214581,N/Nagy_Zsigmond_1860_1922
http://www.wikidata.org/entity/Q1217631,N/Ney_David_1842_1905
http://www.wikidata.org/entity/Q1221418,N/Nevy_Laszlo_1841_1902
http://www.wikidata.org/entity/Q1226271,O/Ortvay_Tivadar_1843_1916
http://www.wikidata.org/entity/Q1231450,P/Pauler_Gyula_1841_1903
http://www.wikidata.org/entity/Q1232559,P/Perczel-Bonyhad_Dezsoe_1848_1913
http://www.wikidata.org/entity/Q1233706,S/Sigerus_Peter_1759_1831
http://www.wikidata.org/entity/Q1233753,P/Pethe-Kisszanto_Ferenc_1763_1832
http://www.wikidata.org/entity/Q1237919,P/Poelt-Poeltenberg_Ernst_1807_1849
http://www.wikidata.org/entity/Q1238909,P/Pompery_Janos_1819_1884
http://www.wikidata.org/entity/Q1240133,P/Preisz_Hugo_1860_1940
http://www.wikidata.org/entity/Q1241597,H/Hoeger_Joseph_1801_1877
http://www.wikidata.org/entity/Q1242645,P/Pavai-Vajna_Gabriel_1851_1913
http://www.wikidata.org/entity/Q1242728,P/Pech_Antal_1822_1895
http://www.wikidata.org/entity/Q1243615,H/Hohlfeld_Dora_1860_1931
http://www.wikidata.org/entity/Q1248646,R/Reviczky_Gyula_1855_1889
http://www.wikidata.org/entity/Q1250030,F/Friedlaender_Johann_1882_1945
http://www.wikidata.org/entity/Q1253555,R/Roth_Martin_1841_1917
http://www.wikidata.org/entity/Q1253953,K/Kautsch_Heinrich_1859_1943
http://www.wikidata.org/entity/Q1254391,K/Kozarcanin_Ivo_1911_1941
http://www.wikidata.org/entity/Q1258610,H/Hirsch_Hans_1878_1940
http://www.wikidata.org/entity/Q1259085,B/Burgauner_Johann_1812_1891
http://www.wikidata.org/entity/Q1259417,M/Mueller_Joel_1827_1895
http://www.wikidata.org/entity/Q1265387,W/Wild_Franz_1791_1860
http://www.wikidata.org/entity/Q1265655,S/Stiepel_Heinrich-Tugendhold_1822_1886
http://www.wikidata.org/entity/Q1267300,L/Lorkovic_Blaz_1839_1892
http://www.wikidata.org/entity/Q1268499,A/Aichinger_Hermann_1917_1965
http://www.wikidata.org/entity/Q1272915,O/Ofner_Hermann_1849_1917
http://www.wikidata.org/entity/Q1279603,K/Kuenssberg_Eberhard_1881_1941
http://www.wikidata.org/entity/Q1280614,S_42/Sufflay_Milan_1879_1931
http://www.wikidata.org/entity/Q1282909,M/Mihalovic_Josip_1814_1891
http://www.wikidata.org/entity/Q1288746,S/Simonyi-Vitezvar_Jozsef_1770_1832
http://www.wikidata.org/entity/Q1289468,N/Napravnik_Eduard_1839_1916
http://www.wikidata.org/entity/Q1289919,S/Schwoiser_Eduard_1826_1902
http://www.wikidata.org/entity/Q1290240,V/Veith_Eduard_1858_1925
http://www.wikidata.org/entity/Q1290594,G/Grebmer-Wolfsthurn_Eduard_1821_1875
http://www.wikidata.org/entity/Q1292106,S/Steger_Franz_1824_1914
http://www.wikidata.org/entity/Q1293469,S/Samhaber_Edward_1846_1927
http://www.wikidata.org/entity/Q1294270,S/Szalay_Fruzina_1864_1926
http://www.wikidata.org/entity/Q1294535,S_43/Szamossy_Elek_1826_1888
http://www.wikidata.org/entity/Q1294535,S/Szamossy_Elek_1826_1888
http://www.wikidata.org/entity/Q1300040,S/Szontagh-Iglo-Zabar_Abraham_1830_1902
http://www.wikidata.org/entity/Q1300041,S/Szontagh-Iglo-Zabar_Pal_1821_1911
http://www.wikidata.org/entity/Q1304204,S/Szeps_Moritz_1834_1902
http://www.wikidata.org/entity/Q1312870,C/Conrad-Eybesfeld_Siegmund_1821_1898
http://www.wikidata.org/entity/Q1313743,W/Watzlik_Hans_1879_1948
http://www.wikidata.org/entity/Q1314231,W/Wallisch_Koloman_1889_1934
http://www.wikidata.org/entity/Q1315842,S/Singer_Isidor_1857_1927
http://www.wikidata.org/entity/Q1316708,S/Scheda_Josef_1815_1888
http://www.wikidata.org/entity/Q1317285,T/Tauffer_Vilmos_1851_1934
http://www.wikidata.org/entity/Q1317980,T/Tencer_Pal_1836_1905
http://www.wikidata.org/entity/Q1320118,G/Geroe_Josef_1896_1954
http://www.wikidata.org/entity/Q1320953,S/Spitzeder_Josef_1794_1832
http://www.wikidata.org/entity/Q1322960,T/Tormay_Karoly_1804_1871
http://www.wikidata.org/entity/Q1323687,P/Pfaffinger_Michaela_1862_1898
http://www.wikidata.org/entity/Q1326625,T/Teglas_Gabor_1848_1916
http://www.wikidata.org/entity/Q1327093,T/Toth_Bela_1857_1907
http://www.wikidata.org/entity/Q1327440,T/Toth-Fehergyarmat_Tihamer_1889_1939
http://www.wikidata.org/entity/Q1327638,T/Toelgyessy_Artur_1853_1920
http://www.wikidata.org/entity/Q1331966,I/Illmer_Hans_1878_1936
http://www.wikidata.org/entity/Q1334739,P/Pendl_Emanuel_1845_1927
http://www.wikidata.org/entity/Q1334765,S/Senft_Emanuel_1870_1922
http://www.wikidata.org/entity/Q1335911,B/Brunnenmeister_Emil_1854_1896
http://www.wikidata.org/entity/Q1336421,B/Binder_Matthaeus-Josef_1822_1893
http://www.wikidata.org/entity/Q1337088,F/Fuerth_Emil_1863_1911
http://www.wikidata.org/entity/Q1350654,L/Labitzky_Frantisek-Josef_1802_1881
http://www.wikidata.org/entity/Q1357800,S/Sedlmayr_Ernst-Conrad_1868_1939
http://www.wikidata.org/entity/Q1359047,K/Krackowizer_Ernst_1821_1875
http://www.wikidata.org/entity/Q1359911,R/Renz_Ernst-Jakob_1815_1892
http://www.wikidata.org/entity/Q1360419,V/Vergani_Ernst_1848_1915
http://www.wikidata.org/entity/Q1363083,S/Strohmayr_Otto_1900_1945
http://www.wikidata.org/entity/Q1363240,M/Merlet_Alexander-Erwin_1886_1939
http://www.wikidata.org/entity/Q1369852,N/Navratil_Josef_1789_1865
http://www.wikidata.org/entity/Q1372486,F/Fassbender_Eugen_1854_1923
http://www.wikidata.org/entity/Q1372834,R/Rippl_Eugen_1888_1945
http://www.wikidata.org/entity/Q1375958,G/Godeffroy_Richard_1847_1895
http://www.wikidata.org/entity/Q1378435,S/Schmieger_Wilhelm_1887_1950
http://www.wikidata.org/entity/Q1381853,N/Neruda_Franz_1843_1915
http://www.wikidata.org/entity/Q1387195,V/Vertesi_Arnold_1836_1911
http://www.wikidata.org/entity/Q1388833,G/Gebauer_Jan_1838_1907
http://www.wikidata.org/entity/Q1389217,V/Visiani_Roberto_1800_1878
http://www.wikidata.org/entity/Q1394882,O/Orsi_Paolo_1859_1935
http://www.wikidata.org/entity/Q1398722,E/Ens_Faustin_1782_1858
http://www.wikidata.org/entity/Q1398864,H/Herold_Josef_1850_1908
http://www.wikidata.org/entity/Q1399667,R/Rollett_Hermann_1819_1904
http://www.wikidata.org/entity/Q1401992,V/Varsanyi_Iren_1878_1932
http://www.wikidata.org/entity/Q1402253,V/Vass_Jozsef_1877_1930
http://www.wikidata.org/entity/Q1404745,W/Werndl_Leopold_1797_1855
http://www.wikidata.org/entity/Q1405117,B/Bernt_Ferdinand_1876_1915
http://www.wikidata.org/entity/Q1413645,E/Engel_Franz_1898_1944
http://www.wikidata.org/entity/Q1429592,B/Berndl_Florian_1856_1934
http://www.wikidata.org/entity/Q1446560,D/Domes_Franz_1863_1930
http://www.wikidata.org/entity/Q1446609,E/Edlauer_Franz_1798_1866
http://www.wikidata.org/entity/Q1446647,E/Eipeldauer_Franz_1802_1888
http://www.wikidata.org/entity/Q1446766,F/Fiala_Franz_1861_1898
http://www.wikidata.org/entity/Q1447054,H/Hagenauer_Franz_1906_1986
http://www.wikidata.org/entity/Q1447139,H/Heger_Franz_1853_1931
http://www.wikidata.org/entity/Q1404997,W/Weigl_Thaddaeus_1776_1844
http://www.wikidata.org/entity/Q1405460,K/Klimsch_Ferdinand-Karl_1812_1890
http://www.wikidata.org/entity/Q1405690,P/Portugall_Ferdinand_1837_1901
http://www.wikidata.org/entity/Q1405697,R/Redler_Ferdinand_1876_1936
http://www.wikidata.org/entity/Q1405832,S/Strasser_Ferdinand_1901_1942
http://www.wikidata.org/entity/Q1405989,L/Langenau_Ferdinand_1818_1881
http://www.wikidata.org/entity/Q1409747,K/Knebelsberger_Leopold_1814_1869
http://www.wikidata.org/entity/Q1410924,R/Ressig_Alfred_1865_1930
http://www.wikidata.org/entity/Q1412113,S/Schruf_Toni_1863_1932
http://www.wikidata.org/entity/Q1415457,S/Stratimirovic_Djordje_1822_1908
http://www.wikidata.org/entity/Q1420858,M/Mareta_Hugo_1827_1913
http://www.wikidata.org/entity/Q1423104,S_43/Swoboda_Karl_1882_1933
http://www.wikidata.org/entity/Q1423104,S/Swoboda_Karl_1882_1933
http://www.wikidata.org/entity/Q1431838,S/Schwarz_Kaspar_1811_1879
http://www.wikidata.org/entity/Q1436828,S/Smreczynski_Franciszek_1875_1930
http://www.wikidata.org/entity/Q1446747,S/Schiller_Franz-Ferdinand_1773_1861
http://www.wikidata.org/entity/Q1447204,H/Herold_Franz_1854_1943
http://www.wikidata.org/entity/Q1447361,H/Hoebarth_Franz_1778_1845
http://www.wikidata.org/entity/Q1447717,M/Marenzi_Franz_1859_1940
http://www.wikidata.org/entity/Q1447841,K/Kobler_Franz_1882_1965
http://www.wikidata.org/entity/Q1448346,S/Schwarz_Ignaz_1867_1925
http://www.wikidata.org/entity/Q1448699,R/Richter_Franz_1810_1861
http://www.wikidata.org/entity/Q1448969,S/Schrotzberg_Franz_1811_1889
http://www.wikidata.org/entity/Q1449249,T/Tewele_Franz_1841_1914
http://www.wikidata.org/entity/Q1449689,M/Mueller_Franz-Xaver_1870_1948
http://www.wikidata.org/entity/Q1449941,K/Krauss_Franz_1837_1919
http://www.wikidata.org/entity/Q1450009,N/Novak_Johann_1866_1918
http://www.wikidata.org/entity/Q1449999,S/Stejskal_Franz_1829_1898
http://www.wikidata.org/entity/Q1450776,I/Innerhofer_Johann_1837_1937
http://www.wikidata.org/entity/Q1454653,R/Rodler_Walther_1867_1931
http://www.wikidata.org/entity/Q1457044,G/Gossmann_Friederike_1838_1906
http://www.wikidata.org/entity/Q1458288,S/Stache_Friedrich-August_1814_1895
http://www.wikidata.org/entity/Q1459046,F/Fahrbach_Friedrich_1809_1867
http://www.wikidata.org/entity/Q1460110,B/Bieber_Friedrich-Julius_1873_1924
http://www.wikidata.org/entity/Q1461405,S/Schack_Friedrich-Otto_1841_1922
http://www.wikidata.org/entity/Q1461574,V/Vago_Pal_1853_1928
http://www.wikidata.org/entity/Q1462104,S/Schuster_Friedrich_1863_1932
http://www.wikidata.org/entity/Q1462555,T/Treml_Friedrich_1816_1852
http://www.wikidata.org/entity/Q1462746,V/Vesz_Janos-Armin_1826_1882
http://www.wikidata.org/entity/Q1463890,W/Wartha_Vince_1844_1914
http://www.wikidata.org/entity/Q1465294,W/Wohl_Janka_1841_1901
http://www.wikidata.org/entity/Q1465543,W/Weber_Ede_1843_1935
http://www.wikidata.org/entity/Q1467230,L/Lach_Friedrich_1868_1933
http://www.wikidata.org/entity/Q1467908,R/Redlich_Friedrich_1868_1921
http://www.wikidata.org/entity/Q1468189,S/Schider_Fritz_1846_1907
http://www.wikidata.org/entity/Q1472107,O/Oekroess_Balint_1829_1889
http://www.wikidata.org/entity/Q1473169,U/Uermenyi-Uermeny_Jozsef_1741_1825
http://www.wikidata.org/entity/Q1474705,G/Guenzl_Marie_1896_1983
http://www.wikidata.org/entity/Q1479030,K/Klimann_Thomas_1876_1942
http://www.wikidata.org/entity/Q1482774,S/Schroeder_Heinrich_1881_1942
http://www.wikidata.org/entity/Q1486388,V/Volkert_Karl_1868_1929
http://www.wikidata.org/entity/Q1492520,N/Nehr_Alexander_1855_1928
http://www.wikidata.org/entity/Q1493065,H/Huyn_Karl-Georg_1857_1938
http://www.wikidata.org/entity/Q1493885,K/Kulka_Georg_1897_1929
http://www.wikidata.org/entity/Q1502412,A/Anthony-Siegenfeld_Alfred_1854_1929
http://www.wikidata.org/entity/Q1504608,H/Hauger_Georg_1792_1859
http://www.wikidata.org/entity/Q1505010,K/Klimt_Georg_1867_1931
